Index 		 action 	 reward:
0          	 1          	 0.0       
1          	 1          	 0.10000000149011612
2          	 1          	 0.10000000149011612
3          	 1          	 0.10000000149011612
4          	 1          	 0.10000000149011612
5          	 0          	 0.10000000149011612
6          	 3          	 0.0       
7          	 1          	 0.0       
8          	 0          	 0.10000000149011612
9          	 0          	 0.0       
10         	 1          	 0.0       
11         	 4          	 0.10000000149011612
12         	 1          	 0.0       
13         	 0          	 0.10000000149011612
14         	 1          	 0.0       
15         	 1          	 0.0       
16         	 1          	 -1.0      
