Index 		 action 	 reward:
0          	 4          	 0.0       
1          	 2          	 0.0       
2          	 4          	 -0.10000000149011612
3          	 4          	 0.0       
4          	 2          	 0.0       
5          	 4          	 -0.10000000149011612
6          	 2          	 0.0       
7          	 2          	 -0.10000000149011612
8          	 4          	 -0.10000000149011612
9          	 4          	 0.0       
10         	 4          	 0.0       
11         	 4          	 0.0       
12         	 2          	 0.0       
13         	 3          	 0.0       
14         	 2          	 -4.999999873689376e-06
15         	 0          	 -2.499999936844688e-05
16         	 4          	 -3.340332114021294e-05
17         	 0          	 -3.840331919491291e-05
18         	 4          	 -7.340331649174914e-05
19         	 4          	 -8.34033198771067e-05
20         	 2          	 -9.999999747378752e-05
21         	 2          	 -0.00011180175351910293
22         	 3          	 -0.0001234033115906641
23         	 3          	 -0.00012840332055930048
24         	 4          	 -0.00014680175809189677
25         	 3          	 -0.0001649999903747812
26         	 4          	 -0.00017840332293417305
27         	 2          	 -0.00021340331295505166
28         	 3          	 -0.00023520019021816552
29         	 3          	 -0.00025020018802024424
