Index 		 action 	 reward:
0          	 4          	 0.0       
1          	 3          	 0.0       
2          	 3          	 0.0       
3          	 3          	 0.0       
4          	 2          	 0.0       
5          	 4          	 -0.10000000149011612
6          	 3          	 0.0       
7          	 4          	 0.0       
8          	 3          	 0.0       
9          	 4          	 0.0       
10         	 0          	 0.0       
11         	 3          	 0.0       
12         	 4          	 0.0       
13         	 1          	 0.0       
14         	 4          	 0.10000000149011612
15         	 3          	 0.0       
16         	 2          	 0.0       
17         	 3          	 -0.10000000149011612
18         	 4          	 0.0       
19         	 3          	 0.0       
20         	 4          	 0.0       
21         	 1          	 0.0       
22         	 4          	 0.10000000149011612
23         	 3          	 0.0       
24         	 3          	 0.0       
25         	 3          	 0.0       
26         	 3          	 0.0       
27         	 0          	 0.0       
28         	 4          	 0.0       
29         	 3          	 0.0       
30         	 3          	 0.0       
31         	 4          	 0.0       
32         	 3          	 0.0       
33         	 4          	 0.0       
34         	 4          	 0.0       
35         	 4          	 0.0       
36         	 4          	 0.0       
37         	 4          	 0.0       
38         	 0          	 0.0       
39         	 1          	 0.0       
40         	 4          	 0.10000000149011612
41         	 4          	 0.0       
42         	 4          	 0.0       
43         	 4          	 0.0       
44         	 0          	 0.0       
45         	 1          	 0.0       
46         	 4          	 0.0       
47         	 2          	 0.0       
48         	 4          	 -3.59374985237082e-06
49         	 0          	 -7.001952781138243e-06
50         	 0          	 -9.794921425054781e-06
51         	 3          	 -1.1201171218999662e-05
52         	 4          	 -1.7402342564309947e-05
53         	 1          	 -2.379882789682597e-05
54         	 0          	 -2.7197265808354132e-05
55         	 4          	 -3.2001953513827175e-05
56         	 2          	 -3.3398435334675014e-05
57         	 4          	 -3.620117058744654e-05
58         	 0          	 -3.95996066799853e-05
59         	 0          	 -4.2402341932756826e-05
60         	 4          	 -4.379882739158347e-05
61         	 3          	 -4.519531285041012e-05
62         	 3          	 -5.639648225042038e-05
63         	 4          	 -5.979492198093794e-05
64         	 3          	 -6.31933580734767e-05
65         	 0          	 -6.679687066935003e-05
66         	 4          	 -7.01953103998676e-05
67         	 4          	 -7.160156383179128e-05
68         	 0          	 -7.499999628635123e-05
69         	 4          	 -7.779296720400453e-05
70         	 0          	 -7.91992133599706e-05
71         	 0          	 -8.200194861274213e-05
72         	 4          	 -8.339843770954758e-05
73         	 2          	 -8.479491953039542e-05
74         	 4          	 -8.819335926091298e-05
75         	 2          	 -9.099609451368451e-05
76         	 3          	 -9.379882249049842e-05
77         	 2          	 -9.719726222101599e-05
78         	 3          	 -9.999999747378752e-05
79         	 0          	 -0.00010279296839144081
80         	 3          	 -0.00010559570364421234
81         	 4          	 -0.00012719725782517344
82         	 3          	 -0.000130595697555691
83         	 3          	 -0.00013339844008442014
84         	 4          	 -0.00013679686526302248
85         	 4          	 -0.00013959960779175162
86         	 3          	 -0.00014240233576856554
87         	 4          	 -0.00015779296518303454
88         	 3          	 -0.00016599608352407813
89         	 3          	 -0.00016879882605280727
90         	 2          	 -0.00017160155402962118
91         	 3          	 -0.00017499999376013875
92         	 4          	 -0.00017779295740183443
93         	 3          	 -0.00018059569993056357
94         	 2          	 -0.00018339842790737748
95         	 2          	 -0.00018759764498099685
96         	 3          	 -0.0001909960847115144
97         	 2          	 -0.00019379882724024355
98         	 4          	 -0.00019660155521705747
99         	 4          	 -0.00019999999494757503
100        	 3          	 -0.0002027929585892707
101        	 1          	 -0.00020559570111799985
102        	 0          	 -0.00020839842909481376
103        	 0          	 -0.00021179686882533133
104        	 0          	 -0.00021319335792213678
105        	 0          	 -0.00021459959680214524
106        	 3          	 -0.0002159960858989507
107        	 3          	 -0.00021740233933087438
108        	 3          	 -0.00022080077906139195
109        	 4          	 -0.00022359374270308763
110        	 0          	 -0.00022639648523181677
111        	 1          	 -0.00022919921320863068
112        	 0          	 -0.00023059570230543613
113        	 4          	 -0.00023399412748403847
114        	 4          	 -0.00023540038091596216
115        	 3          	 -0.00023819335910957307
116        	 4          	 -0.00024099608708638698
117        	 0          	 -0.00024439452681690454
118        	 0          	 -0.00027859373949468136
